account_id,shipments,revenue,leakage,cost,margin,margin_pct,leak_pct_of_rev,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity,risk_score,priority_tier,lever_a_dim_correction_recovery,recommended_price_increase_pct,expected_volume_change_pct,lever_b_net_revenue_gain,total_recommended_recovery
A100587,56,1297.32,4.44,322.78000000000003,974.54,0.7511947707581784,0.0034224401072981228,SME,Home & Bulky,Ground Economy,0.2285423721672648,22,116.1821833255632,-0.6165593360202184,0.0054,Tier 3 - Healthy,4.44,0.0,0.0,0.0,4.44
A100396,64,465.63,4.39,234.74,230.89,0.49586581620600045,0.009428086678263857,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3686818547149283,18,126.73821816508324,-0.274784904146271,0.1783,Tier 2 - Monitor,4.39,0.0,0.0,0.0,4.39
A100691,68,514.72,4.359999999999999,246.63,268.09,0.5208462853590301,0.008470624805719614,Mid-Market,Apparel/Soft Goods,Ground,0.3218991186640108,18,113.2041268221041,-0.4292809717232949,0.1568,Tier 3 - Healthy,4.359999999999999,0.0,0.0,0.0,4.359999999999999
A100694,71,2622.27,4.23,560.81,2061.46,0.7861356763414904,0.0016131062018785252,Enterprise,Industrial/B2B,Express,0.2802516665070569,26,92.45457494231724,-0.2404995194619457,0.0026,Tier 3 - Healthy,4.23,0.0,0.0,0.0,4.23
A100478,53,801.4,4.21,250.72,550.68,0.6871474918891939,0.005253306713251809,Mid-Market,Electronics,Express,0.3046769039741785,37,114.21563720861604,-0.376718523542892,0.0186,Tier 3 - Healthy,4.21,0.0,0.0,0.0,4.21
A100698,48,1571.15,4.1899999999999995,380.87,1190.28,0.7575852082869236,0.0026668363937243414,Mid-Market,Industrial/B2B,Ground,0.3687991370804587,41,102.94238942697454,-0.3529539999226569,0.0042,Tier 3 - Healthy,4.1899999999999995,0.0,0.0,0.0,4.1899999999999995
A100176,70,1319.22,4.03,366.53,952.69,0.7221615803277694,0.003054835433058929,SME,Electronics,Ground,0.2664744433369421,8,107.91047414316404,-0.5485274873408778,0.0049,Tier 3 - Healthy,4.03,0.0,0.0,0.0,4.03
A100515,59,391.2,4.02,197.74,193.46,0.4945296523517383,0.010276073619631901,SME,Health/Beauty,Ground Economy,0.2591760270662713,30,148.15131928395536,-0.5737031247125195,0.1807,Tier 2 - Monitor,4.02,0.0,0.0,0.0,4.02
A100058,53,790.33,4.0,255.4,534.93,0.6768438500373261,0.005061176976705933,SME,Electronics,Ground Economy,0.3345630314343885,38,119.61988472807822,-0.4121376255008275,0.0266,Tier 3 - Healthy,4.0,0.0,0.0,0.0,4.0
A100451,61,1738.25,3.98,485.68,1252.57,0.7205925499784266,0.0022896591399395945,Mid-Market,Industrial/B2B,Ground,0.4438160301489849,10,89.1388648932699,-0.4020946689763406,0.0036,Tier 3 - Healthy,3.98,0.0,0.0,0.0,3.98
A100655,72,534.55,3.94,249.56,284.99,0.5331400243195211,0.00737068562342157,SME,Health/Beauty,Ground,0.2617006116335932,18,147.89356048984288,-0.5794642087653821,0.1452,Tier 3 - Healthy,3.94,0.0,0.0,0.0,3.94
A100317,66,870.14,3.91,309.47,560.67,0.6443445882271818,0.004493529776817524,Mid-Market,Electronics,Ground Economy,0.3731223228592581,35,114.3533019250624,-0.3840637929693539,0.0517,Tier 3 - Healthy,3.91,0.0,0.0,0.0,3.91
A100057,62,1151.26,3.89,343.8,807.46,0.7013706721331411,0.003378906589302156,SME,Electronics,Ground Economy,0.3695272946068598,9,167.49511363521836,-0.5711846619748933,0.0054,Tier 3 - Healthy,3.89,0.0,0.0,0.0,3.89
A100161,67,945.18,3.8699999999999997,309.78,635.4,0.6722529042087222,0.004094458198438393,Enterprise,Electronics,Ground,0.2940385968654225,29,116.84393691755784,-0.2201825275747659,0.0287,Tier 3 - Healthy,3.8699999999999997,0.0,0.0,0.0,3.8699999999999997
A100261,70,533.53,3.86,246.81,286.72,0.537401833074054,0.0072348321556426065,Mid-Market,Health/Beauty,Ground Economy,0.2639551190205627,31,140.78459829421342,-0.3696215010271345,0.1416,Tier 3 - Healthy,3.86,0.0,0.0,0.0,3.86
A100530,76,2919.11,3.79,576.39,2342.72,0.8025459814806567,0.0012983409326815364,Mid-Market,Industrial/B2B,Ground,0.201161114540173,35,99.8095083246338,-0.4088132745198716,0.0021,Tier 3 - Healthy,3.79,0.0,0.0,0.0,3.79
A100805,71,2077.52,3.7,572.21,1505.31,0.7245706419192114,0.0017809696176210098,SME,Industrial/B2B,Ground Economy,0.4306006291502786,39,91.10111353285072,-0.4680209941129802,0.0028,Tier 3 - Healthy,3.7,0.0,0.0,0.0,3.7
A100027,56,2128.0,3.65,454.69,1673.31,0.7863298872180451,0.0017152255639097745,SME,Industrial/B2B,Ground,0.2800451058411571,34,84.84795557232547,-0.6147675257556239,0.0027,Tier 3 - Healthy,3.65,0.0,0.0,0.0,3.65
A100391,44,230.24,1.55,140.27,89.97,0.39076615705350937,0.006732105628908964,SME,Health/Beauty,Ground,0.3100165419504549,29,100.8213061583877,-0.621981126426802,0.2581,Tier 1 - Act Now,1.55,2.41,-1.5,2.02,3.5700000000000003
A100454,54,2105.0,3.47,436.55,1668.45,0.7926128266033254,0.001648456057007126,SME,Industrial/B2B,Express,0.2415857706529591,22,96.122994541752,-0.6892245349665297,0.0026,Tier 3 - Healthy,3.47,0.0,0.0,0.0,3.47
A100010,58,232.29,1.51,193.75,38.54,0.16591329803263163,0.006500495070816652,SME,Health/Beauty,Ground Economy,0.5592676723018242,38,117.11682670530544,-0.6472953693018345,0.4376,Tier 1 - Act Now,1.51,2.32,-1.5,1.82,3.33
A100325,77,2877.41,3.33,658.3,2219.11,0.7712178660670534,0.0011572907580080698,Mid-Market,Industrial/B2B,Ground Economy,0.3228326745082941,39,90.16599628107376,-0.2858828677338347,0.0018,Tier 3 - Healthy,3.33,0.0,0.0,0.0,3.33
A100358,79,753.56,3.2,373.15,380.41,0.5048171346674453,0.004246509899676204,SME,Electronics,Ground,0.553102467155807,4,109.82809753007103,-0.5777072680130805,0.1629,Tier 2 - Monitor,3.2,0.0,0.0,0.0,3.2
A100623,67,391.32,3.18,224.24,167.08,0.4269651436164776,0.008126341613002148,SME,Health/Beauty,Ground Economy,0.3530519528587595,21,138.6373055638447,-0.460020552114534,0.2314,Tier 2 - Monitor,3.18,0.0,0.0,0.0,3.18
A100732,63,1271.98,3.1799999999999997,323.24,948.74,0.7458765074922562,0.0025000393087941633,SME,Electronics,Ground,0.1663727685955755,20,107.88457963777336,-0.4928972890853385,0.004,Tier 3 - Healthy,3.1799999999999997,0.0,0.0,0.0,3.1799999999999997
A100741,73,501.48,3.16,254.79,246.69,0.4919239052404881,0.006301348009890724,SME,Apparel/Soft Goods,Ground,0.3425859836316552,14,106.2157959038551,-0.7591369015532361,0.1765,Tier 2 - Monitor,3.16,0.0,0.0,0.0,3.16
A100275,58,329.78,3.15,189.21,140.57,0.42625386621383954,0.009551822427072594,SME,Health/Beauty,Ground,0.3557364972155674,41,120.07853186698244,-0.6045719675582522,0.2342,Tier 2 - Monitor,3.15,0.0,0.0,0.0,3.15
A100333,54,345.98,3.09,182.53,163.45,0.47242615180068204,0.008931152089716168,Mid-Market,Health/Beauty,Express,0.316925616773947,29,141.09494061365672,-0.3486826598728023,0.1963,Tier 2 - Monitor,3.09,0.0,0.0,0.0,3.09
A100774,84,495.96,3.09,276.49,219.47,0.44251552544560047,0.0062303411565448824,SME,Health/Beauty,Ground,0.2841937330428825,12,103.9766443932406,-0.5995910753816512,0.2159,Tier 2 - Monitor,3.09,0.0,0.0,0.0,3.09
A100577,79,3285.18,2.92,637.86,2647.32,0.805837123080014,0.0008888401853170907,SME,Industrial/B2B,Ground,0.1883074926367053,20,95.82732628224652,-0.3968782930843398,0.0014,Tier 3 - Healthy,2.92,0.0,0.0,0.0,2.92
A100791,77,3089.92,2.9,588.65,2501.27,0.8094934496685998,0.0009385356255178127,SME,Industrial/B2B,Express,0.1594944020996076,4,93.24008599313574,-0.5041938596059581,0.0015,Tier 3 - Healthy,2.9,0.0,0.0,0.0,2.9
A100497,57,1736.5,2.9,486.55,1249.95,0.7198099625683847,0.0016700259141952203,Mid-Market,Industrial/B2B,Ground Economy,0.4465774925166555,9,94.1746706846802,-0.3792526484331898,0.0027,Tier 3 - Healthy,2.9,0.0,0.0,0.0,2.9
A100731,58,2196.77,2.77,485.68,1711.09,0.77891176591086,0.0012609422015049368,SME,Industrial/B2B,Ground,0.2944835824978545,41,96.90844814241206,-0.626009741324909,0.002,Tier 3 - Healthy,2.77,0.0,0.0,0.0,2.77
A100881,63,401.72,2.69,207.77,193.95,0.4827989644528527,0.0066962063128547245,SME,Health/Beauty,Express,0.2472632259340868,25,99.78187957792332,-0.748927633270274,0.1844,Tier 2 - Monitor,2.69,0.0,0.0,0.0,2.69
A100003,83,1560.02,2.63,420.13,1139.89,0.7306893501365368,0.0016858758221048448,Mid-Market,Electronics,Ground,0.2230601422261379,28,112.27734965522204,-0.3441857608328604,0.0027,Tier 3 - Healthy,2.63,0.0,0.0,0.0,2.63
A100747,62,414.95,2.52,213.74,201.21,0.4849017953970358,0.006073020845885046,SME,Health/Beauty,Ground Economy,0.3176577040799185,4,131.89729822672103,-0.5831910197869209,0.1817,Tier 2 - Monitor,2.52,0.0,0.0,0.0,2.52
A100517,58,548.0,2.5100000000000002,283.08,264.92,0.4834306569343066,0.00458029197080292,Mid-Market,Electronics,Ground,0.5871763379756685,38,109.66378451323226,-0.4049345607871074,0.1805,Tier 2 - Monitor,2.5100000000000002,0.0,0.0,0.0,2.5100000000000002
A100781,55,2002.95,2.49,451.35,1551.6,0.7746573803639631,0.0012431663296637461,Enterprise,Industrial/B2B,Ground,0.3207994029548813,2,92.90258274853416,-0.2325029380966657,0.002,Tier 3 - Healthy,2.49,0.0,0.0,0.0,2.49
A100006,72,1030.6100000000001,2.36,336.3,694.3100000000001,0.6736883981331444,0.002289905978013021,Mid-Market,Electronics,Ground Economy,0.3043578520856701,32,106.56463748372354,-0.3601199571715258,0.0247,Tier 3 - Healthy,2.36,0.0,0.0,0.0,2.36
A100521,64,850.54,2.21,291.92,558.62,0.6567827497824912,0.0025983492839842925,SME,Electronics,Ground Economy,0.3148432160523786,20,87.85797433107197,-0.524252136096181,0.0387,Tier 3 - Healthy,2.21,0.0,0.0,0.0,2.21
A100844,51,230.92000000000002,1.3599999999999999,165.81,65.11,0.2819591200415728,0.005889485536116403,SME,Health/Beauty,Ground Economy,0.451003969286695,22,125.23749710773576,-0.81233882032794,0.3438,Tier 1 - Act Now,1.3599999999999999,2.0,-1.62,0.79,2.15
A100383,66,955.14,2.09,326.67,628.47,0.6579873107607263,0.002188160897878845,SME,Electronics,Ground Economy,0.3601928283078812,18,112.01446390349048,-0.5910137398318528,0.0371,Tier 3 - Healthy,2.09,0.0,0.0,0.0,2.09
A100779,71,1018.9,2.0700000000000003,335.56,683.34,0.670664442045343,0.002031602708803612,Mid-Market,Electronics,Express,0.33366022830127,39,98.68123727480486,-0.3804209435254285,0.0267,Tier 3 - Healthy,2.0700000000000003,0.0,0.0,0.0,2.0700000000000003
A100567,67,462.61,1.91,238.1,224.51,0.48531160156503317,0.004128747757290158,SME,Apparel/Soft Goods,Ground,0.367969053059753,34,108.16670105122397,-0.417812334993543,0.1783,Tier 2 - Monitor,1.91,0.0,0.0,0.0,1.91
A100094,67,2625.56,1.81,555.89,2069.67,0.7882775484087204,0.0006893767424854127,SME,Industrial/B2B,Ground Economy,0.2737660294478713,37,112.93781124815176,-0.324048056452175,0.0011,Tier 3 - Healthy,1.81,0.0,0.0,0.0,1.81
A100080,65,2477.48,1.75,508.15999999999997,1969.32,0.7948883542954938,0.0007063629171577571,Mid-Market,Industrial/B2B,Ground,0.2113965446965852,11,88.40563797974396,-0.3284669175295024,0.0011,Tier 3 - Healthy,1.75,0.0,0.0,0.0,1.75
A100678,61,2648.54,1.75,533.61,2114.93,0.7985267354844555,0.0006607413895957773,SME,Industrial/B2B,Ground Economy,0.2530004903121777,6,91.14203891014286,-0.5907321239429705,0.0011,Tier 3 - Healthy,1.75,0.0,0.0,0.0,1.75
A100597,65,826.57,1.72,308.19,518.38,0.6271459162563364,0.002080888490992898,Mid-Market,Electronics,Ground Economy,0.4297327507202867,36,100.6028165262532,-0.3297472220988508,0.0616,Tier 3 - Healthy,1.72,0.0,0.0,0.0,1.72
A100866,67,1790.22,1.65,543.93,1246.29,0.6961658343667259,0.0009216744310755102,Mid-Market,Industrial/B2B,Express,0.484811216182388,8,104.06446383157204,-0.4295029223255681,0.0045,Tier 3 - Healthy,1.65,0.0,0.0,0.0,1.65
A100766,75,3484.59,1.64,665.16,2819.43,0.8091138412266579,0.00047064360513001524,SME,Industrial/B2B,Ground Economy,0.1952372200856207,3,94.08967889639676,-0.3860002440578889,0.0007,Tier 3 - Healthy,1.64,0.0,0.0,0.0,1.64
A100803,69,909.72,1.6300000000000001,310.74,598.98,0.6584223717187706,0.0017917601020094095,SME,Electronics,Ground,0.3263977711368855,33,101.63552069699637,-0.5186717843024053,0.0361,Tier 3 - Healthy,1.6300000000000001,0.0,0.0,0.0,1.6300000000000001
A100658,61,725.55,1.59,259.91,465.64,0.6417752050168838,0.0021914409758114536,SME,Electronics,Ground Economy,0.3139076945292065,26,97.45150566886754,-0.3676795820816627,0.0501,Tier 3 - Healthy,1.59,0.0,0.0,0.0,1.59
A100065,63,907.93,1.49,305.5,602.43,0.6635203154428204,0.0016410956791823158,SME,Electronics,Express,0.3410864602088087,4,99.20718173814346,-0.536698571927584,0.0318,Tier 3 - Healthy,1.49,0.0,0.0,0.0,1.49
A100411,62,1719.8600000000001,1.33,473.56,1246.3,0.7246520065586733,0.0007733187585035991,Mid-Market,Industrial/B2B,Ground,0.4195858724372361,39,92.9547052785268,-0.4073775455817787,0.0012,Tier 3 - Healthy,1.33,0.0,0.0,0.0,1.33
A100265,60,2120.74,1.33,463.18,1657.56,0.7815951035959147,0.0006271395833529807,SME,Industrial/B2B,Express,0.279110090979121,15,93.59854232930113,-0.4112510250782165,0.001,Tier 3 - Healthy,1.33,0.0,0.0,0.0,1.33
A100432,64,866.72,1.32,292.83,573.89,0.6621400221524829,0.0015229832010337826,Mid-Market,Electronics,Ground Economy,0.3407750597614123,18,117.08068208809982,-0.321082767065422,0.0327,Tier 3 - Healthy,1.32,0.0,0.0,0.0,1.32
A100165,84,3022.29,1.31,630.24,2392.05,0.7914693824881134,0.00043344616168534457,SME,Industrial/B2B,Ground Economy,0.2344473547091424,7,113.0044522681511,-0.3745144526516914,0.0007,Tier 3 - Healthy,1.31,0.0,0.0,0.0,1.31
A100684,66,882.42,1.23,318.97,563.45,0.6385281385281386,0.0013938940640511321,Mid-Market,Electronics,Ground,0.3978829717121031,14,104.99535796701664,-0.3045324506003837,0.0514,Tier 3 - Healthy,1.23,0.0,0.0,0.0,1.23
A100874,77,930.08,1.22,365.83,564.25,0.606668243591949,0.0013117151212798897,Mid-Market,Electronics,Ground,0.4275722967494192,20,81.94079488072197,-0.44546423201908,0.0768,Tier 3 - Healthy,1.22,0.0,0.0,0.0,1.22
A100640,59,2334.58,1.21,498.48,1836.1,0.7864797950809139,0.000518294511218292,Mid-Market,Industrial/B2B,Express,0.2800279943710236,14,99.57228959056452,-0.3237114865486244,0.0008,Tier 3 - Healthy,1.21,0.0,0.0,0.0,1.21
A100808,67,2009.93,1.21,541.65,1468.28,0.7305130029404009,0.0006020110153089908,SME,Industrial/B2B,Ground,0.4178592863664964,29,90.19295846322782,-0.6631130597384147,0.001,Tier 3 - Healthy,1.21,0.0,0.0,0.0,1.21
A100823,52,936.86,1.17,251.79,685.07,0.7312405268663408,0.0012488525500074716,Mid-Market,Electronics,Express,0.1884970894462246,6,119.69038550254272,-0.4141335478413959,0.002,Tier 3 - Healthy,1.17,0.0,0.0,0.0,1.17
A100586,67,2636.62,1.11,551.69,2084.93,0.7907586227821984,0.00042099354476564697,SME,Industrial/B2B,Express,0.260802119227002,17,91.91327613310465,-0.5901078130813017,0.0007,Tier 3 - Healthy,1.11,0.0,0.0,0.0,1.11
A100483,57,1939.68,1.1,491.5,1448.18,0.7466076878660398,0.0005671038521818032,SME,Industrial/B2B,Ground,0.3887652484509013,39,107.59847985334312,-0.7086992456848743,0.0009,Tier 3 - Healthy,1.1,0.0,0.0,0.0,1.1
A100150,69,422.68,1.0899999999999999,227.42,195.26,0.4619570360556449,0.002578783003690735,Mid-Market,Health/Beauty,Express,0.2750516570230296,20,115.37339497547724,-0.2724806191049473,0.1945,Tier 2 - Monitor,1.0899999999999999,0.0,0.0,0.0,1.0899999999999999
A100663,67,2147.43,0.9,562.38,1585.05,0.7381148628826085,0.000419105628588592,SME,Industrial/B2B,Ground,0.4139420421798181,3,104.270960103827,-0.599694109208633,0.0007,Tier 3 - Healthy,0.9,0.0,0.0,0.0,0.9
A100268,58,2137.26,0.89,491.15,1646.11,0.770196419714962,0.0004164210250507659,SME,Industrial/B2B,Ground Economy,0.3220037290866311,12,98.113172763447,-0.4872494313766354,0.0007,Tier 3 - Healthy,0.89,0.0,0.0,0.0,0.89
A100859,67,2423.05,0.88,547.45,1875.6,0.774065743587627,0.0003631786384928086,SME,Industrial/B2B,Ground Economy,0.2968553202311209,23,109.44681047854526,-0.4030070688241592,0.0006,Tier 3 - Healthy,0.88,0.0,0.0,0.0,0.88
A100349,67,2344.39,0.85,548.49,1795.9,0.7660414862714822,0.0003625676615238932,SME,Industrial/B2B,Ground Economy,0.3421982777676271,32,99.20823429811206,-0.5802894110931119,0.0006,Tier 3 - Healthy,0.85,0.0,0.0,0.0,0.85
A100673,69,2519.75,0.82,556.58,1963.17,0.7791130072427821,0.000325429110030757,Mid-Market,Industrial/B2B,Ground,0.3025825437778801,17,96.91481577634708,-0.4119501116905521,0.0005,Tier 3 - Healthy,0.82,0.0,0.0,0.0,0.82
A100443,54,756.02,0.81,255.75,500.27,0.6617152985370758,0.001071400227507209,SME,Electronics,Ground Economy,0.342946036445843,40,89.2906893039908,-0.4959711095919273,0.0323,Tier 3 - Healthy,0.81,0.0,0.0,0.0,0.81
A100355,61,2363.72,0.77,504.79,1858.93,0.7864425566479957,0.00032575770395816767,SME,Industrial/B2B,Express,0.2714603797085877,1,99.35279041691182,-0.4983483617552777,0.0005,Tier 3 - Healthy,0.77,0.0,0.0,0.0,0.77
A100855,49,565.14,0.75,234.24,330.9,0.5855186325512263,0.001327104788194076,SME,Electronics,Express,0.4640812598004263,39,85.1272049116476,-0.5222697202833267,0.0937,Tier 3 - Healthy,0.75,0.0,0.0,0.0,0.75
A100116,53,346.52,0.71,173.66,172.86,0.4988456654738544,0.0020489437839085766,Mid-Market,Health/Beauty,Ground,0.2002411710965843,1,95.53167547991644,-0.4414162769350219,0.1642,Tier 2 - Monitor,0.71,0.0,0.0,0.0,0.71
A100778,50,1657.62,0.7,430.25,1227.37,0.7404411143687938,0.00042229220207285145,Mid-Market,Industrial/B2B,Ground Economy,0.4144415868540272,8,103.84103150298962,-0.3610610570916368,0.0007,Tier 3 - Healthy,0.7,0.0,0.0,0.0,0.7
A100194,55,982.39,0.52,267.44,714.95,0.7277659585297083,0.0005293213489550993,SME,Electronics,Ground,0.2204309773158193,7,103.88219332316773,-0.5271195977745223,0.0008,Tier 3 - Healthy,0.52,0.0,0.0,0.0,0.52
A100488,57,1859.5,0.46,459.0,1400.5,0.7531594514654477,0.0002473783275073945,SME,Industrial/B2B,Ground Economy,0.36128913952224,1,84.89802641973424,-0.69971071628664,0.0004,Tier 3 - Healthy,0.46,0.0,0.0,0.0,0.46
A100498,65,780.74,0.41,307.62,473.12,0.6059891897430643,0.0005251428132284755,SME,Electronics,Ground Economy,0.4265685174720048,7,108.84090514134564,-0.5238786185823968,0.076,Tier 3 - Healthy,0.41,0.0,0.0,0.0,0.41
A100605,63,882.98,0.37,303.67,579.31,0.6560850755396498,0.0004190355387437994,Mid-Market,Electronics,Ground Economy,0.3685122558869581,23,113.6233191261937,-0.4260267723393081,0.0358,Tier 3 - Healthy,0.37,0.0,0.0,0.0,0.37
A100135,56,956.65,0.35,273.93,682.72,0.71365703235248,0.0003658600324047457,SME,Electronics,Ground Economy,0.2772435635407875,2,102.5335818507528,-0.5790045895944029,0.0006,Tier 3 - Healthy,0.35,0.0,0.0,0.0,0.35
A100787,61,916.6800000000001,0.34,304.58,612.1,0.6677357420255705,0.0003709036959462408,SME,Electronics,Ground Economy,0.3580829252837673,11,98.63337133277734,-0.5762015784936134,0.0264,Tier 3 - Healthy,0.34,0.0,0.0,0.0,0.34
A100573,68,812.78,0.32999999999999996,310.25,502.53,0.6182853908806811,0.00040601392750805874,Mid-Market,Electronics,Ground Economy,0.3904148141639785,34,105.12943425974896,-0.4801926886008069,0.066,Tier 3 - Healthy,0.32999999999999996,0.0,0.0,0.0,0.32999999999999996
A100097,56,448.72,0.31,196.89,251.83,0.5612185772865038,0.0006908539846674986,SME,Apparel/Soft Goods,Ground Economy,0.2255577121596908,26,111.25899882352918,-0.5622247574243917,0.1121,Tier 3 - Healthy,0.31,0.0,0.0,0.0,0.31
A100322,75,2936.12,0.25,656.32,2279.8,0.7764669018977427,8.514638366279308e-05,SME,Industrial/B2B,Ground Economy,0.3172566645816276,15,107.7575063349565,-0.5105375471763,0.0001,Tier 3 - Healthy,0.25,0.0,0.0,0.0,0.25
A100430,73,466.85,0.23,240.3,226.55,0.48527364249759025,0.0004926635964442541,Enterprise,Health/Beauty,Ground Economy,0.2354679535022431,32,97.2199178001433,-0.2435312863011023,0.1726,Tier 2 - Monitor,0.23,0.0,0.0,0.0,0.23
A100370,65,2184.69,0.22,552.97,1631.72,0.7468885745803753,0.00010070078592386105,Mid-Market,Industrial/B2B,Ground,0.3939631204986562,26,98.40946856690051,-0.3300723083973411,0.0002,Tier 3 - Healthy,0.22,0.0,0.0,0.0,0.22
A100528,51,348.63,0.1,172.96,175.67,0.5038866419986805,0.0002868370478731033,Mid-Market,Health/Beauty,Ground,0.2580357016985988,4,114.5971936539745,-0.3817528952664895,0.1573,Tier 3 - Healthy,0.1,0.0,0.0,0.0,0.1
A100188,60,627.53,0.08,290.35,337.18,0.537312957149459,0.00012748394499067774,Mid-Market,Electronics,Express,0.5124496037012574,17,97.87593357784856,-0.4307818594509791,0.1304,Tier 3 - Healthy,0.08,0.0,0.0,0.0,0.08
A100692,71,2601.1,0.01,579.49,2021.61,0.7772134866018223,3.844527315366576e-06,SME,Industrial/B2B,Ground Economy,0.316532074998141,3,82.77276514468329,-0.5216529097119688,0.0,Tier 3 - Healthy,0.01,0.0,0.0,0.0,0.01
A100714,64,2544.16,0.01,522.46,2021.7,0.794643418652915,3.930570404377084e-06,Mid-Market,Industrial/B2B,Ground Economy,0.2394281833387208,16,77.96144939761791,-0.4024090314794032,0.0,Tier 3 - Healthy,0.01,0.0,0.0,0.0,0.01
A100117,50,1818.85,0.0,452.29,1366.56,0.751331885532067,0.0,Mid-Market,Industrial/B2B,Ground,0.3838759381675977,8,98.9155906427592,-0.3604344215752986,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100122,72,3287.69,0.0,605.87,2681.82,0.8157155936234864,0.0,SME,Industrial/B2B,Ground,0.1583040599835053,4,92.76920161227848,-0.5252924140096918,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100120,58,1647.27,0.0,440.11,1207.16,0.7328246128442818,0.0,SME,Industrial/B2B,Ground,0.4071975499719007,30,86.44148091459537,-0.4763495927378643,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100894,62,2221.37,0.0,524.39,1696.98,0.7639339686769877,0.0,Mid-Market,Industrial/B2B,Express,0.3551930770818657,32,70.57603164125682,-0.4432922854243754,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100896,66,1098.19,0.0,308.33,789.86,0.7192380189220444,0.0,SME,Electronics,Ground,0.186427949069543,17,110.40291583257324,-0.5761863620259523,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100055,57,1714.48,0.0,488.55,1225.93,0.715044794923242,0.0,Mid-Market,Industrial/B2B,Express,0.4599136381696087,13,78.2619039833559,-0.3580071898471376,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100048,59,2115.34,0.0,473.99,1641.35,0.7759272741025083,0.0,Mid-Market,Industrial/B2B,Ground,0.2960228987106408,10,100.28231240185808,-0.3984058261330692,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100059,56,881.98,0.0,287.69,594.29,0.67381346515794,0.0,SME,Electronics,Ground Economy,0.3593229776984827,13,105.02716196332318,-0.6077230452166112,0.0209,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100502,66,1412.53,0.0,573.9,838.63,0.5937077442602989,0.0,Enterprise,Industrial/B2B,Ground,0.6231762415110635,24,89.32090067787428,-0.1979840330456438,0.085,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100510,70,2267.15,0.0,552.32,1714.83,0.7563813598570892,0.0,SME,Industrial/B2B,Express,0.3439149284633461,6,84.81209997471679,-0.5279302169419912,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100512,67,2960.8,0.0,583.64,2377.16,0.8028776006484732,0.0,SME,Industrial/B2B,Ground Economy,0.2291002305486282,34,75.36358289697378,-0.4326354464754011,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100506,61,2014.53,0.0,489.06,1525.47,0.7572336971899153,0.0,SME,Industrial/B2B,Ground,0.3572325560060305,9,79.61554216100147,-0.6445442004357863,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100869,60,1978.22,0.0,491.41,1486.81,0.7515898130642699,0.0,SME,Industrial/B2B,Ground,0.3745878837739145,40,78.0515788020993,-0.4892793482343439,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100519,60,2314.36,0.0,444.26,1870.1,0.8080419640851033,0.0,Mid-Market,Industrial/B2B,Express,0.1743014579218732,30,93.89482593687508,-0.279504121128666,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100518,66,2692.16,0.0,577.61,2114.55,0.7854473731130395,0.0,SME,Industrial/B2B,Ground,0.2936522749820964,20,55.13167366976059,-0.6469940457665588,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100098,65,2635.31,0.0,557.19,2078.12,0.7885675689008124,0.0,SME,Industrial/B2B,Ground Economy,0.2964849353385564,31,82.20915000797892,-0.5963370991437258,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100036,71,2602.77,0.0,617.31,1985.46,0.7628257587109118,0.0,SME,Industrial/B2B,Ground Economy,0.3565487345038505,30,88.16874599188357,-0.558440602539231,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100041,55,1726.77,0.0,467.27,1259.5,0.7293965032980652,0.0,Mid-Market,Industrial/B2B,Ground,0.4432863743309009,8,93.16517083820852,-0.3607638450217829,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100047,71,3343.9,0.0,600.99,2742.91,0.820272735428691,0.0,SME,Industrial/B2B,Ground,0.1443523279253686,15,79.57005097364546,-0.648668694716496,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
A100885,68,2726.02,0.0,562.82,2163.2,0.793537831710699,0.0,SME,Industrial/B2B,Ground,0.22795442437507,33,75.89994647648449,-0.521336928434889,0.0,Tier 3 - Healthy,0.0,0.0,0.0,0.0,0.0
