account_id,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity
A100816,Mid-Market,Home & Bulky,Ground Economy,0.23538978638226693,8,218.78240131070453,-0.5054628789090118
A100817,SME,Electronics,Express,0.3436324282028201,15,127.56458995374417,-0.5705195864763192
A100818,Mid-Market,Health/Beauty,Ground,0.22568400756306106,32,161.32357126830215,-0.3573692444240127
A100819,SME,Industrial/B2B,Express,0.29722344544186574,27,82.751089061055,-0.49952609711456686
A100820,SME,Apparel/Soft Goods,Express,0.3972211477352505,9,193.89396544526574,-0.3976228153817733
A100821,SME,Apparel/Soft Goods,Express,0.33018206131032984,23,210.95493501551914,-0.5270158487434882
A100822,SME,Health/Beauty,Ground Economy,0.17873589773987783,34,153.67544393332028,-0.6444289504532589
A100823,Mid-Market,Electronics,Express,0.18849708944622465,6,119.69038550254272,-0.41413354784139594
A100824,Mid-Market,Electronics,Ground,0.1818836068509226,3,141.0383208956049,-0.3811575563739431
A100825,SME,Apparel/Soft Goods,Ground,0.36914525899395906,17,192.53884984570627,-0.46791790838515285
A100826,SME,Home & Bulky,Ground,0.5263894535656668,27,197.83110438432647,-0.5687170239860508
A100827,SME,Industrial/B2B,Ground Economy,0.45624582440002126,13,122.02700096343352,-0.6335571306786183
A100828,Mid-Market,Apparel/Soft Goods,Ground Economy,0.13040148008539357,34,187.14484475869554,-0.40455099761878915
A100829,SME,Home & Bulky,Ground Economy,0.4621075938069784,35,233.39691048200942,-0.5637556514947522
A100830,SME,Industrial/B2B,Ground Economy,0.41364004170146473,22,88.93398619863062,-0.4842509936043006
A100831,SME,Apparel/Soft Goods,Ground,0.16547000544712423,16,212.5394459449205,-0.6215424996642411
A100832,SME,Health/Beauty,Express,0.2896798383289503,2,130.25557220929528,-0.2916178524536051
A100833,Mid-Market,Apparel/Soft Goods,Ground,0.42955224114958096,34,209.34099869532747,-0.40182220540531327
A100834,Mid-Market,Industrial/B2B,Ground,0.3750433510934785,37,89.35585185086357,-0.5265083529138421
A100835,SME,Health/Beauty,Ground,0.18909049476120143,19,144.40544704092434,-0.4255591955451226
A100836,Mid-Market,Industrial/B2B,Ground,0.3810742155796194,22,51.80870316440548,-0.3662419410820221
A100837,Enterprise,Apparel/Soft Goods,Ground Economy,0.10624994039194122,31,281.0971244048967,-0.21973893732588404
A100838,SME,Electronics,Ground,0.2977177824242789,29,116.81857242765356,-0.5118369178403325
A100839,SME,Health/Beauty,Ground Economy,0.43379567694000487,6,154.631690010064,-0.6355008750111159
A100840,SME,Apparel/Soft Goods,Ground,0.32183942155713197,28,157.9077692900139,-0.5889772086843124
A100841,Mid-Market,Apparel/Soft Goods,Ground,0.2701062450038054,38,192.19619012477833,-0.38868112123519716
A100842,SME,Apparel/Soft Goods,Ground,0.4089346253772349,31,184.58646025308832,-0.6157749862964657
A100843,SME,Industrial/B2B,Express,0.41747518150865814,20,113.80952498503842,-0.5513819334984187
A100844,SME,Health/Beauty,Ground Economy,0.45100396928669506,22,125.23749710773576,-0.81233882032794
A100845,Mid-Market,Electronics,Express,0.40743424284463875,11,136.37452771790598,-0.38862677521843425
A100846,SME,Health/Beauty,Ground,0.42813747939371466,28,123.60940459263549,-0.5661107731254006
A100847,Mid-Market,Electronics,Ground,0.39329085574375344,10,110.2234309034748,-0.2825033211743233
A100848,SME,Home & Bulky,Ground,0.3465528649116472,15,248.50825226860792,-0.5051653479974676
A100849,Enterprise,Home & Bulky,Ground,0.32895089997638144,11,320.08395193561125,-0.2578634634993937
A100850,SME,Electronics,Express,0.2962740280902598,14,79.17918256494944,-0.4398248098453106
A100851,SME,Apparel/Soft Goods,Ground,0.19876317069402744,16,160.26791761062643,-0.37200153312008877
A100852,Mid-Market,Industrial/B2B,Ground,0.22446884911801912,4,58.45365631582497,-0.3818419818576918
A100853,Enterprise,Industrial/B2B,Ground,0.29179855180647907,30,72.38246565986451,-0.2652345687466743
A100854,SME,Home & Bulky,Ground,0.34414521596024295,19,222.01711760420937,-0.5534964513674304
A100855,SME,Electronics,Express,0.46408125980042636,39,85.1272049116476,-0.5222697202833267
A100856,Mid-Market,Apparel/Soft Goods,Ground Economy,0.31582027721244876,8,182.24921517796554,-0.2740661875487641
A100857,Mid-Market,Industrial/B2B,Ground,0.4203476290877664,28,57.36162540887868,-0.405778484994025
A100858,SME,Industrial/B2B,Ground Economy,0.4279315656432121,8,73.50858267496356,-0.6045551964828513
A100859,SME,Industrial/B2B,Ground Economy,0.29685532023112093,23,109.44681047854526,-0.4030070688241592
A100860,Mid-Market,Home & Bulky,Ground,0.3794690211370184,21,278.8879216891556,-0.44466834957574153
A100861,Mid-Market,Apparel/Soft Goods,Ground Economy,0.29564719582751386,19,217.08627800812155,-0.42364464497585025
A100862,Mid-Market,Apparel/Soft Goods,Ground Economy,0.4522135894078477,27,172.09497057264946,-0.44454200872519867
A100863,SME,Apparel/Soft Goods,Ground Economy,0.38358433382659324,34,151.9359885481094,-0.5981408200762508
A100864,SME,Apparel/Soft Goods,Ground,0.20095162453116447,13,166.9399003448042,-0.6039288234769339
A100865,Enterprise,Apparel/Soft Goods,Ground,0.33615246521538467,35,208.36666854333063,-0.2371837896571574
A100866,Mid-Market,Industrial/B2B,Express,0.484811216182388,8,104.06446383157203,-0.42950292232556814
A100867,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3018768965453299,13,244.1094883677151,-0.27633080715993663
A100868,SME,Apparel/Soft Goods,Ground,0.36477150300950684,13,233.83714730186998,-0.4261625967262251
A100869,SME,Industrial/B2B,Ground,0.37458788377391455,40,78.0515788020993,-0.4892793482343439
A100870,Mid-Market,Electronics,Ground,0.21633771008353997,5,120.53027637992615,-0.3726002502146645
A100871,SME,Health/Beauty,Ground,0.3710707949213514,17,131.9021682430614,-0.5820212961729249
A100872,Enterprise,Electronics,Ground Economy,0.18061648479653744,18,115.6543011085134,-0.23071449455655205
A100873,SME,Industrial/B2B,Ground,0.2574375893598604,33,123.00147193074896,-0.6421612294451227
A100874,Mid-Market,Electronics,Ground,0.4275722967494192,20,81.94079488072197,-0.44546423201908
A100875,Mid-Market,Electronics,Ground,0.3556756290308358,40,114.93098077607917,-0.33027404882725386
A100876,SME,Health/Beauty,Ground,0.2895522192253473,31,170.53607246134314,-0.569682529079164
A100877,SME,Home & Bulky,Ground,0.36464610212451876,29,191.39627803243042,-0.4800538973129484
A100878,SME,Home & Bulky,Ground,0.3139907752244869,31,229.8726204975395,-0.5344696193358308
A100879,SME,Home & Bulky,Ground Economy,0.32125785023518333,7,235.24099831383447,-0.5765477879465009
A100880,SME,Apparel/Soft Goods,Ground,0.38568185267201377,19,201.5596485063594,-0.2687812536910855
A100881,SME,Health/Beauty,Express,0.2472632259340868,25,99.78187957792333,-0.748927633270274
A100882,Enterprise,Apparel/Soft Goods,Ground Economy,0.32403364055546907,9,232.50181308077788,-0.2386914863541167
A100883,SME,Apparel/Soft Goods,Ground,0.2887731805393347,5,235.18565927899684,-0.500854479778394
A100884,SME,Apparel/Soft Goods,Ground Economy,0.16143966253997444,6,229.21658728567843,-0.7090080048064938
A100885,SME,Industrial/B2B,Ground,0.22795442437507002,33,75.89994647648449,-0.521336928434889
A100886,SME,Home & Bulky,Ground Economy,0.47682064470638325,27,264.0487050088454,-0.5609328493308148
A100887,SME,Health/Beauty,Ground,0.3584723314585234,12,117.334105962859,-0.5098129456421958
A100888,SME,Industrial/B2B,Ground Economy,0.1876411698598611,31,84.6119340955015,-0.6862893265890755
A100889,Mid-Market,Apparel/Soft Goods,Ground,0.16596456241515894,29,291.40108764705917,-0.37401587174056483
A100890,SME,Health/Beauty,Express,0.3087836099889416,34,142.41152351542564,-0.5623324383110095
A100891,Enterprise,Home & Bulky,Ground Economy,0.47611865331764824,38,204.42375624380028,-0.25972481104983974
A100892,SME,Apparel/Soft Goods,Express,0.3013241865195647,37,216.81667587709595,-0.5982740052405389
A100893,SME,Health/Beauty,Express,0.45069995534040164,8,105.9347426632046,-0.5455162846264391
A100894,Mid-Market,Industrial/B2B,Express,0.35519307708186576,32,70.57603164125682,-0.4432922854243754
A100895,Mid-Market,Home & Bulky,Ground Economy,0.3671250457845894,17,211.27543723759658,-0.5246935440773933
A100896,SME,Electronics,Ground,0.18642794906954305,17,110.40291583257324,-0.5761863620259523
A100897,SME,Home & Bulky,Ground Economy,0.4137522921749758,27,303.8501489935746,-0.5596327072494868
A100898,SME,Electronics,Ground Economy,0.2865067962726393,25,132.4934010771637,-0.5640767343985743
A100899,SME,Electronics,Express,0.4063092453610908,18,131.29669909014228,-0.6581104338186002
